,Batch,Eng7,Eng8,Eng9,Math7,Math8,Math9,Sci7,Sci8,Sci9,GWA7,GWA8,GWA9,UP,IQ,Target
545,2010,88,97.0,88,96,98,98.0,96,99,99,1.21,1.0792,1.2542,0,98.0,1
546,2010,64,59.0,58,64,60,62.0,59,61,63,2.5,2.5458,2.4708,0,71.0,0
547,2010,67,72.0,69,70,69,75.0,74,75,80,2.03,1.9398,1.8583,1,48.0,0
548,2010,63,64.0,67,69,54,60.0,61,61,62,2.46,2.5333,2.3542,0,73.0,0
549,2010,82,84.0,83,83,89,92.0,85,89,87,1.7,1.5792,1.575,1,95.0,1
550,2010,93,85.0,87,93,88,83.0,94,91,88,1.27,1.475,1.7333,0,83.0,0
551,2010,93,85.0,87,93,88,83.0,94,91,88,1.27,1.475,1.7333,0,89.0,1
552,2010,55,57.0,50,56,57,54.0,58,61,55,2.63,2.6542,2.6917,1,45.0,0
553,2010,84,82.0,78,81,74,98.0,90,80,86,1.6,1.7833,1.5708,0,67.0,1
554,2010,81,92.0,86,88,88,85.0,86,92,87,1.57,1.3167,1.6292,0,91.0,1
555,2010,80,86.0,85,78,78,81.0,78,78,81,1.87,1.775,1.7708,1,48.0,1
556,2010,74,78.0,80,93,93,93.0,85,87,90,1.6176,1.6182,1.5533,0,79.0,1
557,2010,87,87.0,83,88,86,93.0,81,83,86,1.57,1.6208,1.7125,0,93.0,1
558,2010,60,63.0,50,59,56,56.0,59,60,57,2.5,2.5042,2.7458,0,33.0,0
559,2010,84,77.0,84,79,75,71.0,80,76,72,1.79,1.9292,2.0042,0,62.0,1
560,2010,73,62.0,61,68,63,62.0,71,65,74,2.06,2.2667,2.35,1,43.0,0
561,2010,73,65.0,79,61,57,58.0,64,72,71,2.29,2.1125,2.1917,0,69.0,1
562,2010,73,75.0,69,61,67,58.0,64,72,71,2.29,2.1125,2.1917,0,57.0,0
563,2010,81,81.0,79,87,81,85.0,84,87,83,1.65,1.6917,1.75,0,69.0,1
564,2010,87,83.0,88,94,95,96.0,80,77,84,1.63,1.7792,1.5417,1,84.0,1
565,2010,87,88.0,86,93,93,92.0,91,86,88,1.47,1.5417,1.5208,0,79.0,1
566,2010,85,76.0,84,76,66,70.0,73,67,70,1.92,2.1875,1.9417,1,75.0,1
567,2010,53,55.0,53,63,64,67.0,58,54,60,2.55,2.6625,2.575,1,40.0,0
568,2010,87,84.0,84,94,89,89.0,92,90,91,1.29,1.4417,1.5292,0,65.0,1
569,2010,72,72.0,67,67,67,70.0,71,75,71,2.16,2.1208,2.2833,0,52.0,0
570,2010,64,65.0,65,65,68,63.0,61,63,66,2.33,2.3292,2.3375,1,33.0,0
571,2010,81,86.0,83,82,80,80.0,85,90,79,1.67,1.5917,1.8,1,75.0,1
572,2010,70,59.0,56,64,53,50.0,68,54,58,2.2,2.45,2.475,0,65.0,0
573,2010,66,60.0,71,58,60,73.0,71,62,72,2.28,2.4125,2.2583,0,23.0,0
574,2010,78,76.0,81,80,76,78.0,90,84,86,1.66,1.7542,1.7917,0,67.0,1
575,2010,81,78.0,75,77,68,62.0,74,74,62,1.9,2.0708,2.2583,0,81.0,0
576,2010,61,67.0,65,60,54,58.0,69,72,71,2.24,2.1625,2.1583,0,35.0,0
577,2010,55,61.0,55,50,53,55.0,55,61,61,2.58,2.5542,2.6542,1,52.0,0
578,2010,78,84.0,78,79,79,84.0,84,88,91,1.74,1.6083,1.625,0,55.0,1
579,2010,83,92.0,91,72,70,81.0,79,80,81,1.81,1.6625,1.6667,1,62.0,1
580,2010,79,67.0,66,91,79,79.0,87,82,80,1.65,2.0,1.9833,1,43.0,0
581,2010,72,83.0,82,86,75,84.0,69,77,73,2.01,1.9583,1.9375,0,96.0,1
582,2010,73,63.0,65,56,59,53.0,74,65,61,2.08,2.1667,2.4625,0,45.0,0
583,2010,70,74.0,65,72,69,78.0,67,74,72,2.2115,2.1,2.2208,0,69.0,0
584,2010,58,54.0,70,51,51,75.0,54,54,72,2.73,2.775,2.075,1,29.0,0
585,2010,78,84.0,82,83,85,81.0,85,90,91,1.64,1.5041,1.4792,0,43.0,1
586,2010,59,56.0,54,63,50,62.0,60,50,52,2.434,2.6557,2.7167,1,55.0,0
587,2010,89,95.0,95,96,92,94.0,94,93,96,1.25,1.2292,1.2833,1,93.0,1
588,2010,66,71.0,60,68,62,68.0,66,67,61,2.37,2.3458,2.5542,0,60.0,0
589,2010,80,82.0,88,81,79,87.0,86,88,87,1.6,1.6042,1.5542,0,57.0,1
590,2010,70,65.0,71,60,67,61.0,74,69,70,2.0865,2.3105,2.3083,1,43.0,0
591,2010,63,72.0,64,61,61,66.0,67,71,72,2.34,2.2292,2.1792,1,60.0,0
592,2010,68,72.0,79,57,64,66.0,63,68,60,2.3654,2.2131,2.4125,1,62.0,0
593,2010,66,58.0,67,68,64,65.0,65,60,60,2.2,2.4667,2.525,0,62.0,0
594,2010,74,83.0,77,83,82,90.0,80,81,89,1.69,1.7125,1.5958,1,33.0,1
595,2010,70,73.0,73,77,81,88.0,71,81,76,2.05,1.8917,2.075,1,35.0,0
596,2010,69,57.0,52,66,66,69.0,61,63,66,2.36,2.4542,2.4708,1,62.0,0
597,2010,63,63.0,74,64,60,72.0,72,64,66,2.32,2.4,2.2542,1,43.0,0
598,2010,76,71.0,74,68,58,68.0,73,68,66,2.0577,2.1844,2.1375,0,65.0,0
599,2010,64,57.0,65,78,65,59.0,67,60,59,2.2788,2.4167,2.5792,0,62.0,0
600,2010,81,79.0,83,73,65,72.0,79,69,68,1.93,2.0167,1.9792,0,94.0,1
601,2010,67,76.0,77,69,63,72.0,66,75,69,2.16,2.0625,2.1417,0,50.0,0
602,2010,68,61.0,64,77,64,65.0,71,71,59,2.1,2.2625,2.4167,1,52.0,0
603,2010,78,79.0,85,90,89,88.0,85,88,91,1.69,1.6625,1.575,0,90.0,1
604,2010,54,54.0,54,55,61,51.0,63,55,55,2.71,2.3114,2.4416,1,48.0,0
605,2010,82,81.0,83,83,94,94.0,80,84,91,1.74,1.6557,1.6625,0,69.0,1
606,2010,74,65.0,75,56,51,51.0,70,61,57,2.1442,2.4333,2.3208,1,77.0,0
607,2010,71,80.0,67,88,88,89.0,78,87,85,1.7596,1.6208,1.975,0,69.0,0
608,2010,81,83.0,82,79,85,84.0,79,81,82,1.83,1.7333,1.7458,1,87.0,1
609,2010,65,68.0,75,88,77,83.0,70,75,77,1.99,2.0958,2.0458,0,77.0,0
610,2010,57,57.0,60,50,53,50.0,59,52,52,2.53,2.6333,2.7917,1,23.0,0
611,2010,90,86.0,87,93,96,89.0,93,97,94,1.29,1.2708,1.3417,0,79.0,1
612,2010,74,79.0,62,77,69,77.0,70,72,70,1.96,2.0833,2.2167,0,62.0,0
613,2010,88,87.0,93,94,93,93.0,94,92,95,1.32,1.3208,1.3625,1,77.0,1
614,2010,60,61.0,55,68,50,58.0,59,55,53,2.3942,2.575,2.6875,0,84.0,0
615,2010,67,68.0,64,50,52,52.0,54,56,51,2.7311,2.6107,2.5738,0,73.0,0
616,2010,83,83.0,88,98,97,95.0,94,92,97,1.33,1.3625,1.3333,1,91.0,1
617,2010,57,56.0,62,60,50,70.0,59,56,73,2.5192,2.6393,2.3333,0,65.0,0
618,2010,72,71.0,80,68,62,72.0,76,74,79,2.04,2.075,1.9417,1,50.0,0
619,2010,74,76.0,73,81,83,88.0,83,82,85,1.69,1.675,1.7042,1,73.0,1
620,2010,54,53.0,50,52,54,53.0,52,55,58,2.8148,2.9375,2.7167,0,11.0,0
621,2010,68,53.0,57,64,66,52.0,61,60,65,2.34,2.4298,2.5292,0,60.0,0
622,2010,53,53.0,50,54,56,52.0,59,62,57,2.69,2.6167,2.6583,0,13.0,0
623,2010,77,70.0,53,65,69,61.0,81,75,66,2.02,2.0375,2.5875,1,65.0,1
624,2010,71,70.0,53,71,72,61.0,71,72,66,2.08,2.0958,2.5875,1,71.0,0
625,2010,82,75.0,79,80,73,79.0,80,79,81,1.6538,1.9417,1.8583,0,77.0,1
626,2010,65,63.0,57,63,56,63.0,65,55,63,2.33,2.3833,2.3917,1,62.0,0
627,2010,50,59.0,74,51,58,57.0,54,60,69,2.63,2.4333,2.2333,1,23.0,0
628,2010,60,56.0,64,57,58,67.0,62,61,69,2.44,2.4583,2.2833,1,12.0,0
629,2010,83,79.0,92,89,84,94.0,89,80,93,1.56,1.725,1.375,1,75.0,1
630,2010,61,60.0,68,59,64,64.0,62,57,68,2.46,2.4667,2.3842,0,71.0,0
631,2010,86,79.0,89,94,96,98.0,88,78,91,1.53,1.7875,1.4708,1,93.0,1
632,2010,63,74.0,77,71,72,79.0,67,67,73,2.21,2.2042,2.05,1,69.0,1
633,2010,90,92.0,89,92,96,95.0,93,96,96,1.29,1.2208,1.3,0,86.0,1
634,2010,63,61.0,59,53,61,57.0,65,65,67,2.41,2.45,2.4333,1,17.0,0
635,2011,68,70.0,67,67,61,61.0,77,66,65,2.066,2.2371,2.3958,1,62.0,0
636,2011,83,91.0,81,75,77,74.0,84,77,80,1.75,1.7198,1.8875,0,86.0,1
637,2011,59,54.0,62,67,59,74.0,68,70,81,2.3113,2.4397,2.025,1,38.0,0
638,2011,73,61.0,63,61,48,54.0,80,63,60,2.1698,2.5172,2.6292,1,45.0,0
639,2011,64,76.0,67,75,80,81.0,70,75,74,2.1321,1.8879,2.0375,0,65.0,0
640,2011,69,66.0,69,55,52,66.0,66,61,58,2.4481,2.3966,2.3583,1,83.0,0
641,2011,76,78.0,76,81,76,72.0,83,80,77,1.7594,1.806,1.8625,1,50.0,1
642,2011,82,90.0,85,89,88,83.0,91,87,86,1.4764,1.4526,1.55,1,77.0,1
643,2011,59,59.0,57,51,44,60.0,62,56,65,2.6226,2.5259,2.4542,1,69.0,0
644,2011,54,55.0,56,63,58,65.0,66,63,69,2.4575,2.5431,2.3625,1,38.0,0
645,2011,90,86.0,83,91,87,83.0,92,89,86,1.3113,1.4741,1.5333,0,81.0,1
646,2011,85,77.0,81,89,85,89.0,79,73,82,1.816,1.9569,1.75,1,89.0,1
647,2011,60,61.0,49,55,47,51.0,63,55,59,2.5283,2.6897,2.85,1,50.0,0
648,2011,93,89.0,87,96,96,92.0,94,95,96,1.2594,1.3405,1.3,1,86.0,1
649,2011,83,81.0,73,89,90,82.0,84,82,86,1.5377,1.6652,1.8917,0,83.0,1
650,2011,60,66.0,52,67,65,63.0,70,66,66,2.3632,2.2284,2.4917,1,60.0,0
651,2011,84,76.0,81,84,84,83.0,83,80,88,1.717,1.7888,1.675,1,50.0,1
652,2011,62,65.0,61,58,54,67.0,70,59,66,2.2925,2.3362,2.3958,0,14.0,0
653,2011,80,81.0,80,85,86,85.0,83,85,93,1.6604,1.625,1.5917,1,50.0,1
654,2011,89,86.0,86,99,97,94.0,95,93,94,1.2736,1.2931,1.4167,0,83.0,1
655,2011,64,64.0,59,55,57,60.0,64,65,59,2.4434,2.3793,2.4625,1,55.0,0
656,2011,60,66.0,65,63,55,51.0,70,55,61,2.3443,2.5905,2.4959,1,45.0,0
657,2011,82,90.0,70,82,83,73.0,81,75,69,1.816,1.8276,2.1583,1,87.0,1
658,2011,76,81.0,71,84,86,79.0,83,79,79,1.7358,1.7414,1.9875,1,43.0,1
659,2011,85,90.0,84,94,96,95.0,93,91,92,1.4009,1.3448,1.4125,1,81.0,1
660,2011,85,90.0,77,90,87,82.0,82,83,86,1.6274,1.5991,1.7625,0,67.0,1
661,2011,80,82.0,73,78,71,62.0,82,70,72,1.7594,1.9741,2.125,0,69.0,1
662,2011,75,82.0,68,76,72,68.0,74,67,69,1.9292,1.944,2.1417,0,21.0,0
663,2011,61,71.0,60,77,87,76.0,73,69,66,2.1934,1.9957,2.2833,1,77.0,0
664,2011,73,67.0,65,84,83,77.0,81,68,70,1.8349,2.1293,2.225,0,52.0,1
665,2011,66,63.0,62,66,58,55.0,66,61,58,2.3585,2.3362,2.5542,0,65.0,0
666,2011,74,72.0,70,82,83,78.0,79,78,76,1.7972,1.8836,2.0583,0,31.0,0
667,2011,81,80.0,77,83,80,83.0,87,84,83,1.5283,1.6293,1.8042,0,40.0,0
668,2011,54,54.0,47,62,59,54.0,61,55,47,2.5896,2.481,2.9139,1,57.0,0
669,2011,80,83.0,74,79,70,70.0,84,72,67,1.7311,1.9569,2.0917,1,75.0,1
670,2011,89,94.0,84,91,85,82.0,93,89,82,1.3113,1.4612,1.6167,1,77.0,1
671,2011,73,80.0,81,73,72,67.0,73,69,77,2.1132,1.8664,1.9458,0,69.0,0
672,2011,67,65.0,64,62,53,64.0,73,67,70,2.2547,2.3448,2.4016,1,43.0,0
673,2011,78,76.0,73,81,75,74.0,81,72,77,1.6934,1.9095,1.9875,1,65.0,1
674,2011,74,71.0,70,81,75,76.0,78,75,75,1.7736,1.8574,1.9375,0,69.0,1
675,2011,73,75.0,71,77,75,71.0,79,85,80,1.9009,1.7112,1.925,1,50.0,0
676,2011,50,55.0,60,50,46,58.0,64,60,62,2.684,2.556,2.4042,1,99.0,0
677,2011,80,82.0,69,87,89,87.0,88,83,85,1.6179,1.7026,1.8417,1,69.0,1
678,2011,75,67.0,69,79,72,61.0,74,66,71,1.9457,2.2414,2.3,0,35.0,0
679,2011,74,73.0,71,76,71,75.0,78,70,75,1.9858,2.1422,2.0458,1,65.0,1
680,2011,76,75.0,76,73,69,68.0,76,71,72,1.9528,1.9957,2.0375,1,43.0,1
681,2011,76,75.0,66,66,64,58.0,76,77,67,1.9811,1.9353,2.3583,1,75.0,0
682,2011,80,75.0,74,84,77,65.0,86,74,76,1.5613,1.8534,1.9458,0,57.0,1
683,2011,71,68.0,61,70,64,73.0,75,72,69,2.0849,2.1379,2.3625,0,,0
684,2011,82,79.0,81,91,95,94.0,87,85,92,1.4858,1.5733,1.4667,0,81.0,1
685,2011,76,69.0,72,86,87,88.0,79,82,86,1.8019,1.8534,1.7625,1,43.0,1
686,2011,76,75.0,71,80,82,66.0,81,79,78,1.7453,1.9009,2.225,1,89.0,1
687,2011,61,58.0,56,57,56,59.0,66,53,62,2.5142,2.4957,2.5417,1,43.0,0
688,2011,86,89.0,83,91,89,88.0,92,89,94,1.3019,1.4612,1.4833,0,71.0,1
689,2011,80,78.0,73,75,60,68.0,78,74,75,1.8774,2.0259,2.0,1,89.0,1
690,2011,75,62.0,56,65,49,52.0,74,54,57,2.0283,2.4784,2.575,1,73.0,0
691,2011,80,74.0,70,76,73,63.0,79,69,72,1.7358,2.0216,2.0917,0,65.0,1
692,2011,85,80.0,80,92,92,84.0,87,86,86,1.5047,1.5431,1.6917,0,89.0,1
693,2011,78,80.0,78,80,78,76.0,79,70,80,1.7972,1.8621,1.8625,0,38.0,0
694,2011,80,88.0,75,78,76,72.0,81,75,77,1.7689,1.7414,1.9292,0,75.0,1
695,2011,78,71.0,74,78,61,64.0,81,73,69,1.75,2.056,2.125,0,35.0,0
696,2011,89,90.0,90,91,96,96.0,91,98,99,1.4057,1.2371,1.25,1,69.0,1
697,2011,72,81.0,68,61,70,65.0,76,68,74,2.1557,2.0,2.1375,1,38.0,0
698,2011,68,68.0,61,68,65,62.0,72,64,68,2.1745,2.1466,2.3583,1,48.0,0
699,2011,78,76.0,79,74,67,73.0,77,69,78,1.8302,1.9741,1.9708,1,23.0,1
700,2011,66,66.0,58,60,53,57.0,65,60,61,2.3632,2.4138,2.45,0,31.0,0
701,2011,76,71.0,75,59,57,59.0,71,67,68,2.1132,2.2112,2.1083,1,45.0,0
702,2011,73,74.0,75,72,76,72.0,76,74,81,2.1557,1.9828,2.0875,1,77.0,1
703,2011,79,76.0,75,77,69,71.0,80,72,76,1.7594,1.9612,1.9458,1,57.0,1
704,2011,82,81.0,77,78,79,73.0,81,78,78,1.7453,1.8362,2.0208,1,87.0,1
705,2011,50,52.0,50,50,47,54.0,52,46,55,2.9804,2.8017,2.775,1,40.0,0
706,2011,80,75.0,74,72,75,66.0,75,68,74,1.8821,1.9698,1.9583,1,69.0,0
707,2011,59,68.0,65,60,68,61.0,63,59,75,2.5189,2.3491,2.275,1,50.0,0
708,2011,72,70.0,64,69,60,59.0,72,61,66,2.0142,2.2845,2.2917,1,55.0,0
709,2011,58,62.0,65,68,68,76.0,73,68,78,2.2689,2.0905,2.1042,0,71.0,1
710,2011,67,68.0,67,69,62,67.0,66,63,70,2.217,2.1983,2.2167,1,27.0,0
711,2011,80,84.0,79,82,72,72.0,85,75,74,1.6038,1.7845,1.9708,0,69.0,1
712,2011,68,67.0,64,77,66,67.0,69,59,74,2.0896,2.2759,2.2,0,65.0,0
713,2011,66,69.0,65,75,65,73.0,78,68,84,2.1415,2.1379,2.0083,1,73.0,0
714,2011,61,58.0,57,59,59,55.0,69,61,59,2.4434,2.4612,2.5792,1,19.0,0
715,2011,71,76.0,67,68,65,63.0,82,75,70,1.9764,2.0216,2.1917,1,38.0,0
716,2011,61,70.0,61,69,66,59.0,67,58,68,2.316,2.2759,2.3958,0,55.0,0
717,2011,66,63.0,64,82,73,77.0,70,69,72,2.0991,2.1164,2.2542,1,57.0,0
718,2011,57,63.0,68,84,84,78.0,70,67,79,2.1557,2.1853,2.0333,0,79.0,1
719,2011,84,89.0,84,61,58,60.0,79,67,72,1.9623,1.9698,1.9833,1,73.0,0
720,2011,84,81.0,81,75,68,74.0,80,72,79,1.8019,1.8836,1.9292,1,81.0,1
721,2011,73,77.0,72,77,71,73.0,81,68,73,1.9953,2.1379,2.2167,1,69.0,0
722,2011,75,78.0,68,82,81,72.0,83,70,72,1.7028,1.9181,2.1,1,52.0,0
723,2011,87,81.0,83,91,95,91.0,91,92,93,1.4481,1.4612,1.4708,1,94.0,1
724,2011,61,60.0,53,82,81,74.0,75,65,65,2.1792,2.2543,2.3458,0,38.0,0
725,2011,70,64.0,64,69,61,65.0,69,67,67,2.1755,2.2328,2.3458,1,55.0,0
726,2011,62,59.0,65,72,63,55.0,76,63,56,2.1698,2.5259,2.7083,1,67.0,1
727,2011,76,81.0,80,79,70,71.0,79,70,80,1.8113,1.8707,1.85,0,73.0,1
728,2011,68,66.0,70,70,77,76.0,78,73,77,2.0991,1.9871,2.0667,1,71.0,1
729,2011,87,83.0,75,86,82,77.0,83,69,75,1.5943,1.8534,1.9667,0,81.0,1
730,2011,58,58.0,59,76,75,72.0,75,67,71,2.1274,2.2974,2.2833,0,60.0,0
731,2011,77,71.0,78,84,82,78.0,82,75,83,1.7406,1.8879,1.8667,0,55.0,1
732,2011,79,75.0,79,84,83,65.0,80,74,69,1.7311,1.8793,2.125,0,65.0,1
733,2011,89,89.0,90,89,80,86.0,87,83,88,1.4528,1.5474,1.4542,1,71.0,1
734,2011,70,70.0,70,71,72,62.0,71,65,59,2.0802,2.2112,2.2458,1,62.0,1
735,2011,80,71.0,77,88,79,85.0,85,76,69,1.717,2.0086,2.05,0,77.0,1
736,2011,73,70.0,64,61,49,53.0,71,57,59,2.1887,2.306,2.4,1,55.0,0
737,2011,70,67.0,72,84,90,84.0,79,75,83,1.9057,1.9914,1.9458,0,65.0,1
738,2011,61,61.0,67,59,63,63.0,69,69,73,2.4387,2.2198,2.3417,1,31.0,0
739,2011,82,78.0,73,72,71,64.0,80,69,71,1.9528,2.0603,2.1917,1,79.0,1
740,2011,72,84.0,76,64,61,66.0,71,64,73,2.1274,2.0603,2.1,1,27.0,0
741,2012,81,81.0,78,89,87,88.0,84,97,88,1.8269,1.7702,1.6774,1,87.0,1
742,2012,82,80.0,85,83,83,84.0,80,85,94,1.8066,1.7661,1.6694,1,84.0,1
743,2012,72,67.0,75,73,68,78.0,74,69,80,1.9906,2.1815,1.8992,1,31.0,0
744,2012,74,65.0,81,74,64,61.0,79,72,71,1.9575,2.2379,2.0806,1,57.0,0
745,2012,73,74.0,74,67,65,69.0,71,73,76,2.1557,2.0685,1.8911,1,65.0,0
746,2012,64,52.0,61,54,51,50.0,65,54,50,2.4327,2.6694,2.6815,1,33.0,0
747,2012,72,65.0,69,67,67,76.0,70,70,76,2.1635,2.2339,2.0403,1,33.0,0
748,2012,82,75.0,82,71,71,71.0,74,70,74,1.9057,2.0403,2.0605,0,71.0,0
749,2012,87,89.0,86,91,90,85.0,94,96,96,1.3443,1.371,1.3548,0,77.0,1
750,2012,78,68.0,77,82,75,69.0,77,76,68,2.0096,2.1169,2.0605,1,75.0,0
751,2012,83,86.0,79,77,76,68.0,80,79,78,1.816,1.975,1.9073,0,67.0,1
752,2012,70,64.0,70,60,55,61.0,68,61,69,2.2925,2.4435,2.254,1,69.0,0
753,2012,72,72.0,74,82,76,84.0,76,79,82,1.9387,1.9597,1.9435,1,62.0,0
754,2012,87,76.0,78,94,97,93.0,90,89,83,1.75,1.7218,1.7823,0,79.0,1
755,2012,70,74.0,80,68,61,61.0,81,77,75,2.1509,2.1411,2.0363,0,75.0,1
756,2012,77,76.0,80,94,93,88.0,84,80,84,1.7123,1.8266,1.7379,0,90.0,1
757,2012,73,75.0,74,79,69,74.0,81,82,87,2.0472,1.9556,1.8831,0,71.0,0
758,2012,87,92.0,89,87,84,86.0,87,88,86,1.5142,1.4476,1.4476,1,95.0,1
759,2012,80,77.0,70,63,59,52.0,80,77,68,1.8538,2.004,2.2298,0,57.0,0
760,2012,79,85.0,82,91,89,83.0,87,90,90,1.5377,1.5484,1.625,0,48.0,1
761,2012,84,78.0,74,83,78,71.0,81,79,69,1.9057,1.9073,2.1573,0,48.0,1
762,2012,59,53.0,55,60,52,58.0,62,60,61,2.5802,2.6046,2.6331,1,43.0,0
763,2012,92,83.0,80,84,79,79.0,87,82,85,1.4717,1.7379,1.6532,1,89.0,1
764,2012,83,70.0,79,91,79,74.0,84,78,76,1.5849,1.9798,1.8669,1,62.0,1
765,2012,77,78.0,73,75,72,68.0,78,76,72,1.8302,1.9435,2.0323,1,77.0,0
766,2012,68,66.0,69,63,59,56.0,65,68,64,2.3019,2.246,2.3548,1,48.0,0
767,2012,53,54.0,56,68,63,70.0,54,61,71,2.8349,2.5161,2.4032,1,55.0,0
768,2012,75,71.0,70,71,71,71.0,76,79,80,1.9575,1.9597,1.9153,1,33.0,0
769,2012,62,60.0,71,52,59,59.0,71,69,71,2.3632,2.2218,2.0766,1,33.0,0
770,2012,73,69.0,72,75,56,56.0,75,66,58,2.1085,2.4718,2.5766,0,48.0,0
771,2012,82,83.0,83,83,84,91.0,76,82,86,1.9706,1.8105,1.6855,1,60.0,1
772,2012,80,62.0,76,83,58,55.0,86,71,68,1.9009,2.2379,2.1895,0,98.0,0
773,2012,69,62.0,75,84,68,68.0,73,64,73,2.1792,2.375,2.1089,0,81.0,0
774,2012,88,75.0,71,85,63,64.0,92,64,73,1.5613,2.121,2.1653,0,71.0,1
775,2012,62,57.0,60,66,58,52.0,69,68,58,2.316,2.4032,2.3992,1,29.0,0
776,2012,84,83.0,84,86,81,80.0,78,87,81,1.7453,1.6774,1.7137,1,79.0,0
777,2012,60,60.0,69,73,58,61.0,78,65,64,2.2877,2.4677,2.2339,1,73.0,0
778,2012,60,64.0,59,73,70,73.0,78,75,79,2.2877,2.1411,2.1169,1,57.0,0
779,2012,88,72.0,79,85,71,72.0,92,77,76,1.5613,1.9716,1.9113,1,43.0,0
780,2012,62,60.0,60,74,54,61.0,71,54,57,2.2736,2.5323,2.6492,0,83.0,0
781,2012,72,66.0,78,86,61,54.0,69,68,64,2.0896,2.2016,2.3831,1,65.0,0
782,2012,82,83.0,78,82,74,78.0,78,86,87,1.75,1.7177,1.7581,1,48.0,1
783,2012,84,78.0,82,86,79,80.0,83,77,83,1.6509,1.8589,1.754,0,84.0,0
784,2012,52,50.0,53,68,53,53.0,63,56,50,2.7642,2.8105,2.7097,1,57.0,0
785,2012,63,52.0,61,54,62,70.0,60,59,68,2.3868,2.504,2.5,1,33.0,0
786,2012,79,77.0,81,89,82,79.0,87,83,84,1.6698,1.8024,1.7984,0,50.0,1
787,2012,81,83.0,79,88,81,85.0,83,88,89,1.6085,1.629,1.6734,1,81.0,1
788,2012,57,56.0,64,57,55,69.0,63,59,67,2.5566,2.4516,2.2379,1,40.0,0
789,2012,80,64.0,67,84,62,59.0,80,71,73,1.8302,2.3065,2.4556,1,77.0,0
790,2012,59,53.0,53,66,86,81.0,58,66,67,2.4906,2.4032,2.2823,1,12.0,0
791,2012,77,71.0,75,83,75,79.0,78,74,86,1.8632,2.0081,1.75,0,86.0,0
792,2012,76,76.0,79,77,81,72.0,76,82,83,1.9292,1.8427,1.8589,0,65.0,1
793,2012,78,71.0,71,90,74,75.0,77,89,83,1.8726,1.9556,2.0444,1,55.0,0
794,2012,73,66.0,72,77,68,61.0,72,70,74,2.0802,2.3105,2.3226,1,65.0,0
795,2012,66,64.0,66,60,63,65.0,66,66,68,2.3632,2.2419,2.1411,1,48.0,0
796,2012,81,81.0,80,89,86,91.0,86,90,90,1.5849,1.6331,1.5927,1,75.0,1
797,2012,70,66.0,64,70,53,62.0,72,64,68,2.2123,2.3911,2.3387,1,52.0,0
798,2012,68,71.0,73,68,64,72.0,70,72,76,2.0802,2.1089,2.0242,1,29.0,0
799,2012,65,68.0,70,64,59,62.0,66,71,68,2.4009,2.3105,2.2298,1,50.0,0
800,2012,68,67.0,70,71,68,75.0,75,75,77,2.0943,2.1048,1.9677,1,31.0,0
801,2012,74,68.0,71,76,67,72.0,74,69,67,1.9292,2.125,2.125,1,38.0,0
802,2012,86,85.0,81,98,93,91.0,96,89,93,1.3538,1.5847,1.5565,0,77.0,1
803,2012,69,58.0,52,60,50,68.0,65,50,58,2.3774,2.7218,2.7137,0,38.0,0
804,2012,79,81.0,80,78,71,76.0,76,84,85,1.9104,1.7863,1.7702,1,29.0,1
805,2012,80,79.0,73,74,66,61.0,71,76,68,1.9953,2.0242,2.0766,0,48.0,0
806,2012,55,50.0,53,61,50,50.0,54,52,52,2.8443,2.8266,2.7336,1,48.0,0
807,2012,54,50.0,50,67,50,54.0,61,53,54,2.8208,2.9556,2.8831,0,31.0,0
808,2012,69,66.0,60,82,60,64.0,74,70,87,2.0283,2.3266,2.1048,0,83.0,0
809,2012,73,70.0,75,69,74,71.0,75,72,74,2.0189,2.0242,2.0565,1,40.0,0
810,2012,96,85.0,87,91,83,78.0,88,80,83,1.3302,1.6895,1.6331,1,88.0,1
811,2012,71,69.0,68,62,52,57.0,69,69,68,2.1509,2.1774,2.1452,1,33.0,0
812,2012,90,77.0,82,96,97,97.0,92,86,94,1.5094,1.6492,1.5121,0,67.0,1
813,2012,80,74.0,69,77,78,74.0,80,77,76,1.9104,1.9839,2.0887,0,33.0,0
814,2012,75,66.0,66,69,66,70.0,74,70,72,2.0047,2.2419,2.2137,1,87.0,0
815,2012,83,69.0,70,91,85,86.0,77,67,75,1.7406,2.2097,2.0565,0,88.0,1
816,2012,70,72.0,74,54,48,54.0,68,53,58,2.5094,2.4556,2.3508,0,67.0,0
817,2012,81,78.0,78,92,89,89.0,84,90,91,1.6792,1.9597,1.6613,0,95.0,1
818,2012,80,79.0,82,85,86,83.0,86,89,94,1.6226,1.6048,1.4839,1,75.0,1
819,2012,66,67.0,65,57,60,60.0,66,66,63,2.3538,2.371,2.4073,0,55.0,0
820,2012,81,71.0,80,71,56,64.0,72,71,72,1.9387,2.2792,2.0363,1,43.0,0
821,2013,82,76.0,79,78,80,78.0,82,83,79,1.7885,1.8254,1.8347,1,83.0,1
822,2013,73,70.0,79,75,65,74.0,78,71,86,2.125,2.2903,1.8669,1,79.0,1
823,2013,83,80.0,80,79,75,78.0,77,81,88,1.8077,1.8532,1.6523,0,81.0,1
824,2013,79,81.0,79,80,70,71.0,83,87,82,1.8173,1.6905,1.8214,1,91.0,1
825,2013,62,65.0,61,68,62,62.0,77,63,68,2.125,2.3145,2.2203,0,60.0,0
826,2013,55,56.0,58,52,59,52.0,62,55,55,2.5769,2.6151,2.6048,0,33.0,0
